log_downloads,maintainer_count,age_days,days_since_update,vuln_count,malware_reports,verified_flags,has_install_script,install_script_kb,has_preinstall,has_postinstall,maintainer_change_count,maintainer_velocity,domain_age_days,executable_binary_count,network_code_files,log_total_files,entropy_max_file,dependency_delta,log_version_count,days_between_versions,log_stars,log_forks,namespace_age_days,download_star_anomaly,label
19.126078,1.000000,2269.186615,14.132728,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.330733,2.516032,0.000000,0.000000,2269.186615,0.000000,0.000000
3.761200,1.000000,4250.881155,4156.911268,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.386294,93.969887,0.000000,0.000000,4250.881155,0.000000,1.000000
17.204661,1.000000,6355.155088,369.315371,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.713572,198.995099,0.000000,0.000000,6355.155088,0.000000,0.000000
19.759653,1.000000,4198.489253,6.170423,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.931826,85.309983,0.000000,0.000000,4198.489253,0.000000,0.000000
18.932380,1.000000,4898.558958,1.074718,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.081404,26.774932,0.000000,0.000000,4898.558958,0.000000,0.000000
19.071045,1.000000,2209.016821,1.866851,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.937536,2.531784,0.000000,0.000000,2209.016821,0.000000,0.000000
0.000000,1.000000,4790.974691,1363.592308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.944439,250.391572,0.000000,0.000000,4790.974691,0.000000,0.000000
0.000000,2.000000,4601.676110,1022.266629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.663562,121.755507,0.000000,0.000000,4601.676110,0.000000,0.000000
15.939407,1.000000,4782.298336,297.048134,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.060443,59.490265,0.000000,0.000000,4782.298336,0.000000,0.000000
18.701878,1.000000,5610.711932,215.794310,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.017280,89.313730,0.000000,0.000000,5610.711932,0.000000,0.000000
15.989927,1.000000,4675.285486,651.058234,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.332205,302.706032,0.000000,0.000000,4675.285486,0.000000,0.000000
0.000000,2.000000,4487.438712,284.235071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.568345,10.257834,0.000000,0.000000,4487.438712,0.000000,0.000000
0.000000,1.000000,3453.243210,1357.286458,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.098612,323.419784,0.000000,0.000000,3453.243210,0.000000,1.000000
0.000000,3.000000,4638.492069,1.534682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.465736,34.301430,0.000000,0.000000,4638.492069,0.000000,0.000000
15.715280,2.000000,4464.249846,13.371557,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.532599,54.242503,0.000000,0.000000,4464.249846,0.000000,0.000000
0.000000,4.000000,4628.067084,22.913610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.624973,40.760527,0.000000,0.000000,4628.067084,0.000000,0.000000
17.114610,1.000000,4519.108410,214.718117,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.197225,365.000000,0.000000,0.000000,4519.108410,0.000000,0.000000
20.116983,1.000000,4032.390898,152.257720,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.583519,73.572095,0.000000,0.000000,4032.390898,0.000000,0.000000
20.127741,1.000000,5915.838422,17.908045,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.736198,19.048730,0.000000,0.000000,5915.838422,0.000000,0.000000
0.000000,2.000000,4473.224123,7.414951,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.023881,91.634562,0.000000,0.000000,4473.224123,0.000000,0.000000
0.000000,9.000000,4962.261190,379.299395,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.891820,32.442355,0.000000,0.000000,4962.261190,0.000000,1.000000
0.000000,4.000000,4313.420710,401.940178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.850148,365.000000,0.000000,0.000000,4313.420710,0.000000,0.000000
0.000000,1.000000,4411.686464,958.964701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.574711,4.681099,0.000000,0.000000,4411.686464,0.000000,0.000000
0.000000,1.000000,1404.267544,1404.266599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,1404.267544,0.000000,0.000000
16.742876,1.000000,4059.505150,109.977421,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.365976,44.622275,0.000000,0.000000,4059.505150,0.000000,0.000000
20.223473,1.000000,4331.362289,111.972343,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.094345,47.233448,0.000000,0.000000,4331.362289,0.000000,0.000000
14.879553,1.000000,5928.864598,54.027190,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.682131,54.344396,0.000000,0.000000,5928.864598,0.000000,0.000000
0.000000,12.000000,4396.457216,572.150878,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,4.330733,282.960400,0.000000,0.000000,4396.457216,0.000000,1.000000
0.000000,3.000000,3955.646741,10.668902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.117994,365.000000,0.000000,0.000000,3955.646741,0.000000,0.000000
0.000000,2.000000,5039.356808,579.511298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,4.356709,138.883491,0.000000,0.000000,5039.356808,0.000000,0.000000
0.000000,1.000000,2543.941401,14.943997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.982863,11.937538,0.000000,0.000000,2543.941401,0.000000,0.000000
0.000000,2.000000,5147.046740,355.045203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.897840,170.212301,0.000000,0.000000,5147.046740,0.000000,0.000000
9.783690,1.000000,3780.198277,1229.238459,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.890372,232.880813,0.000000,0.000000,3780.198277,0.000000,0.000000
17.711680,1.000000,4650.858958,4.955255,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.755742,29.533147,0.000000,0.000000,4650.858958,0.000000,0.000000
17.037979,1.000000,6061.880204,75.809943,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.077537,146.264571,0.000000,0.000000,6061.880204,0.000000,0.000000
17.761711,1.000000,4547.142185,31.985622,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.141664,10.560609,0.000000,0.000000,4547.142185,0.000000,0.000000
18.423685,1.000000,5906.927095,22.372168,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.564348,2.974834,0.000000,0.000000,5906.927095,0.000000,0.000000
19.610441,1.000000,6748.856740,8.469731,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.529429,2.010671,0.000000,0.000000,6748.856740,0.000000,0.000000
0.000000,5.000000,4057.283870,828.246993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.574711,26.564604,0.000000,0.000000,4057.283870,0.000000,0.000000
17.478294,1.000000,5773.000975,4.256434,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.056784,7.000677,0.000000,0.000000,5773.000975,0.000000,0.000000
20.541242,1.000000,4440.866813,25.033846,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.023881,36.699397,0.000000,0.000000,4440.866813,0.000000,0.000000
0.000000,1.000000,4362.890747,67.335914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.257495,14.513671,0.000000,0.000000,4362.890747,0.000000,0.000000
16.696841,1.000000,5000.667036,376.534362,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.912023,66.902689,0.000000,0.000000,5000.667036,0.000000,0.000000
0.000000,11.000000,4503.995856,10.257977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,4.820282,32.493186,0.000000,0.000000,4503.995856,0.000000,0.000000
0.000000,8.000000,5325.624644,1.002407,0.000000,0.000000,0.000000,1.000000,0.032227,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.803027,0.074339,0.000000,0.000000,5325.624644,0.000000,0.000000
0.000000,3.000000,5433.396676,969.042320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.890372,252.324450,0.000000,0.000000,5433.396676,0.000000,0.000000
16.215741,1.000000,6627.937393,919.766537,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.875197,30.819734,0.000000,0.000000,6627.937393,0.000000,0.000000
0.000000,1.000000,3519.773057,29.857263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.852030,4.238149,0.000000,0.000000,3519.773057,0.000000,0.000000
0.000000,1.000000,4969.966093,32.177606,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.543295,36.769698,0.000000,0.000000,4969.966093,0.000000,1.000000
0.000000,3.000000,4783.661259,44.225266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.583519,365.000000,0.000000,0.000000,4783.661259,0.000000,0.000000
0.000000,1.000000,2300.959463,122.444900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.859812,66.691981,0.000000,0.000000,2300.959463,0.000000,0.000000
17.331480,1.000000,3972.650436,283.106949,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.688879,365.000000,0.000000,0.000000,3972.650436,0.000000,0.000000
18.807474,1.000000,5210.954496,25.170176,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.969813,7.944169,0.000000,0.000000,5210.954496,0.000000,0.000000
0.000000,5.000000,4632.762363,38.939897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.418841,365.000000,0.000000,0.000000,4632.762363,0.000000,0.000000
0.000000,16.000000,3198.312656,2.001971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.583519,14.726284,0.000000,0.000000,3198.312656,0.000000,0.000000
13.424518,1.000000,4052.541426,259.126172,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.828641,92.004826,0.000000,0.000000,4052.541426,0.000000,0.000000
0.000000,5.000000,4259.899715,145.466178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.691348,78.917852,0.000000,0.000000,4259.899715,0.000000,0.000000
0.000000,2.000000,5455.495162,180.057104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.891820,61.535901,0.000000,0.000000,5455.495162,0.000000,0.000000
17.505850,1.000000,1837.769039,36.205902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.394449,48.012382,0.000000,0.000000,1837.769039,0.000000,0.000000
17.994398,2.000000,4014.169635,219.177918,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.189655,78.950247,0.000000,0.000000,4014.169635,0.000000,0.000000
18.302268,2.000000,5892.158259,249.274274,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.276666,146.980855,0.000000,0.000000,5892.158259,0.000000,0.000000
0.000000,5.000000,4038.230871,160.522930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.700444,17.052810,0.000000,0.000000,4038.230871,0.000000,0.000000
0.000000,1.000000,1131.749294,26.562359,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.091042,119.457795,0.000000,0.000000,1131.749294,0.000000,1.000000
0.000000,6.000000,5409.213565,110.659562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.931826,30.743392,0.000000,0.000000,5409.213565,0.000000,0.000000
0.000000,18.000000,1410.243056,2.002435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.295837,78.188698,0.000000,0.000000,1410.243056,0.000000,0.000000
0.000000,1.000000,3788.031215,1405.734519,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.693147,30.000000,0.000000,0.000000,3788.031215,0.000000,1.000000
17.787620,1.000000,6079.440027,11.333428,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.174387,139.361908,0.000000,0.000000,6079.440027,0.000000,0.000000
0.000000,2.000000,3773.863455,2.072648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.942157,1.981659,0.000000,0.000000,3773.863455,0.000000,0.000000
19.841080,1.000000,5489.926927,36.004168,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.970292,231.749575,0.000000,0.000000,5489.926927,0.000000,0.000000
19.521609,1.000000,3197.356708,18.873985,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.225747,36.599585,0.000000,0.000000,3197.356708,0.000000,0.000000
18.844989,1.000000,4747.082806,3.048881,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.367296,365.000000,0.000000,0.000000,4747.082806,0.000000,0.000000
0.000000,3.000000,4912.413261,16.207950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.934474,122.842970,0.000000,0.000000,4912.413261,0.000000,0.000000
17.956623,1.000000,2647.455535,456.364587,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.091042,260.474550,0.000000,0.000000,2647.455535,0.000000,0.000000
0.000000,1.000000,5239.756863,112.850506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.317488,365.000000,0.000000,0.000000,5239.756863,0.000000,0.000000
0.000000,1.000000,4486.228906,501.110946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.401197,71.291131,0.000000,0.000000,4486.228906,0.000000,0.000000
0.000000,4.000000,5280.394041,8.347529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,6.131226,22.406053,0.000000,0.000000,5280.394041,0.000000,0.000000
20.976936,1.000000,7238.891077,27.206439,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.434547,4.556707,0.000000,0.000000,7238.891077,0.000000,0.000000
19.299513,1.000000,2349.812963,3.242289,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.369448,43.539640,0.000000,0.000000,2349.812963,0.000000,0.000000
19.838600,1.000000,7505.585281,4.512570,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.795791,134.556086,0.000000,0.000000,7505.585281,0.000000,0.000000
0.000000,2.000000,5264.526045,14.024495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.317488,132.973634,0.000000,0.000000,5264.526045,0.000000,0.000000
0.000000,1.000000,4599.822225,128.866586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.784190,65.966530,0.000000,0.000000,4599.822225,0.000000,0.000000
0.000000,1.000000,1988.204853,1410.152121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.693147,30.000000,0.000000,0.000000,1988.204853,0.000000,0.000000
20.051274,1.000000,2703.416578,60.347644,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.204693,73.871953,0.000000,0.000000,2703.416578,0.000000,0.000000
0.000000,3.000000,3396.880026,4.149958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.966967,2.063622,0.000000,0.000000,3396.880026,0.000000,0.000000
18.123809,1.000000,2647.048563,24.931225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.828641,62.792740,0.000000,0.000000,2647.048563,0.000000,0.000000
0.000000,5.000000,5255.001093,144.632574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.343805,158.222306,0.000000,0.000000,5255.001093,0.000000,0.000000
0.000000,5.000000,4693.312315,449.041552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.533389,38.023401,0.000000,0.000000,4693.312315,0.000000,0.000000
14.245862,2.000000,2338.995906,22.138156,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.951244,6.986156,0.000000,0.000000,2338.995906,0.000000,0.000000
19.739681,1.000000,2309.172820,16.113003,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.327876,33.282357,0.000000,0.000000,2309.172820,0.000000,0.000000
20.299510,1.000000,6339.113740,30.740055,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.043425,69.615675,0.000000,0.000000,6339.113740,0.000000,0.000000
0.000000,1.000000,3091.330362,1406.413006,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.693147,30.000000,0.000000,0.000000,3091.330362,0.000000,1.000000
0.000000,3.000000,4443.486603,59.435680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.000000,4.406719,82.639918,0.000000,0.000000,4443.486603,0.000000,0.000000
18.431557,1.000000,2781.168748,4.285920,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.783825,3.771356,0.000000,0.000000,2781.168748,0.000000,0.000000
19.278312,1.000000,4539.307103,97.206639,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.988984,24.510791,0.000000,0.000000,4539.307103,0.000000,0.000000
0.000000,4.000000,3050.062300,19.987584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.402677,8.529765,0.000000,0.000000,3050.062300,0.000000,0.000000
0.000000,3.000000,3475.520755,96.106752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.361292,19.237900,0.000000,0.000000,3475.520755,0.000000,0.000000
0.000000,5.000000,3437.896233,0.432830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.743003,8.164267,0.000000,0.000000,3437.896233,0.000000,0.000000
18.701878,1.000000,5610.712018,215.794396,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.017280,89.313730,0.000000,0.000000,5610.712018,0.000000,0.000000
18.091474,1.000000,2929.199045,34.184083,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.214936,35.040869,0.000000,0.000000,2929.199045,0.000000,0.000000
16.087862,3.000000,4366.660543,0.837476,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.077537,8.339134,0.000000,0.000000,4366.660543,0.000000,0.000000
3.931826,1.000000,82.554492,82.541837,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.098612,0.012655,0.000000,0.000000,82.554492,0.000000,1.000000
17.589094,1.000000,5658.383904,148.372094,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.174387,199.256013,0.000000,0.000000,5658.383904,0.000000,0.000000
0.000000,1.000000,3153.547979,1405.491905,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.609438,0.368807,0.000000,0.000000,3153.547979,0.000000,1.000000
18.410802,1.000000,6763.390007,62.243837,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.017280,13.199945,0.000000,0.000000,6763.390007,0.000000,0.000000
